,Timestamp,counter 1,counter 2
14679,2024-09-03 16:00:00+01:00,709,2867
14680,2024-09-03 17:00:00+01:00,510,2829
14681,2024-09-03 18:00:00+01:00,430,2379
14682,2024-09-03 19:00:00+01:00,557,1882
14683,2024-09-03 20:00:00+01:00,365,1353
14684,2024-09-03 21:00:00+01:00,277,1023
14685,2024-09-03 22:00:00+01:00,279,555
14686,2024-09-03 23:00:00+01:00,232,358
14687,2024-09-04 00:00:00+01:00,69,256
14688,2024-09-04 01:00:00+01:00,31,120
14689,2024-09-04 02:00:00+01:00,23,74
14690,2024-09-04 03:00:00+01:00,14,120
14691,2024-09-04 04:00:00+01:00,18,208
14692,2024-09-04 05:00:00+01:00,53,430
14693,2024-09-04 06:00:00+01:00,208,1206
14694,2024-09-04 07:00:00+01:00,735,2624
14695,2024-09-04 08:00:00+01:00,1053,3047
14696,2024-09-04 09:00:00+01:00,822,2439
14697,2024-09-04 10:00:00+01:00,650,2275
14698,2024-09-04 11:00:00+01:00,642,2336
14699,2024-09-04 12:00:00+01:00,718,2433
14700,2024-09-04 13:00:00+01:00,750,2577
14701,2024-09-04 14:00:00+01:00,720,2619
14702,2024-09-04 15:00:00+01:00,946,2561
14703,2024-09-04 16:00:00+01:00,942,2819
14704,2024-09-04 17:00:00+01:00,929,2748
14705,2024-09-04 18:00:00+01:00,738,2318
14706,2024-09-04 19:00:00+01:00,617,1989
14707,2024-09-04 20:00:00+01:00,461,1478
14708,2024-09-04 21:00:00+01:00,363,1011
14709,2024-09-04 22:00:00+01:00,241,621
14710,2024-09-04 23:00:00+01:00,112,425
14711,2024-09-05 00:00:00+01:00,78,258
14712,2024-09-05 01:00:00+01:00,46,137
14713,2024-09-05 02:00:00+01:00,32,93
14714,2024-09-05 03:00:00+01:00,29,146
14715,2024-09-05 04:00:00+01:00,27,225
14716,2024-09-05 05:00:00+01:00,65,415
14717,2024-09-05 06:00:00+01:00,234,1168
14718,2024-09-05 07:00:00+01:00,707,2517
14719,2024-09-05 08:00:00+01:00,961,2871
14720,2024-09-05 09:00:00+01:00,760,2351
14721,2024-09-05 10:00:00+01:00,625,2130
14722,2024-09-05 11:00:00+01:00,645,2195
14723,2024-09-05 12:00:00+01:00,732,2307
14724,2024-09-05 13:00:00+01:00,733,2397
14725,2024-09-05 14:00:00+01:00,724,2431
14726,2024-09-05 15:00:00+01:00,931,2726
14727,2024-09-05 16:00:00+01:00,920,2798
14728,2024-09-05 17:00:00+01:00,862,2786
14729,2024-09-05 18:00:00+01:00,709,2511
14730,2024-09-05 19:00:00+01:00,632,2135
14731,2024-09-05 20:00:00+01:00,482,1537
14732,2024-09-05 21:00:00+01:00,418,1068
14733,2024-09-05 22:00:00+01:00,287,737
14734,2024-09-05 23:00:00+01:00,147,484
14735,2024-09-06 00:00:00+01:00,199,290
14736,2024-09-06 01:00:00+01:00,176,160
14737,2024-09-06 02:00:00+01:00,142,198
14738,2024-09-06 03:00:00+01:00,92,164
14739,2024-09-06 04:00:00+01:00,35,276
14740,2024-09-06 05:00:00+01:00,27,427
14741,2024-09-06 06:00:00+01:00,67,1082
14742,2024-09-06 07:00:00+01:00,114,2446
14743,2024-09-06 08:00:00+01:00,187,2759
14744,2024-09-06 09:00:00+01:00,295,2199
14745,2024-09-06 10:00:00+01:00,469,2167
14746,2024-09-06 11:00:00+01:00,579,2278
14747,2024-09-06 12:00:00+01:00,642,2355
14748,2024-09-06 13:00:00+01:00,690,2503
14749,2024-09-06 14:00:00+01:00,685,2701
14750,2024-09-06 15:00:00+01:00,659,2893
14751,2024-09-06 16:00:00+01:00,659,2777
14752,2024-09-06 17:00:00+01:00,599,2695
14753,2024-09-06 18:00:00+01:00,515,2346
14754,2024-09-06 19:00:00+01:00,435,1928
14755,2024-09-06 20:00:00+01:00,293,1632
14756,2024-09-06 21:00:00+01:00,212,1725
14757,2024-09-06 22:00:00+01:00,162,1432
14758,2024-09-06 23:00:00+01:00,126,842
14759,2024-09-07 00:00:00+01:00,41,690
14760,2024-09-07 01:00:00+01:00,32,440
14761,2024-09-07 02:00:00+01:00,22,328
14762,2024-09-07 03:00:00+01:00,11,417
14763,2024-09-07 04:00:00+01:00,24,340
14764,2024-09-07 05:00:00+01:00,67,234
14765,2024-09-07 06:00:00+01:00,193,458
14766,2024-09-07 07:00:00+01:00,642,883
14767,2024-09-07 08:00:00+01:00,753,1328
14768,2024-09-07 09:00:00+01:00,693,2071
14769,2024-09-07 10:00:00+01:00,551,2382
14770,2024-09-07 11:00:00+01:00,591,2495
14771,2024-09-07 12:00:00+01:00,626,2613
14772,2024-09-07 13:00:00+01:00,635,2565
14773,2024-09-07 14:00:00+01:00,647,2479
14774,2024-09-07 15:00:00+01:00,701,2400
14775,2024-09-07 16:00:00+01:00,829,2166
14776,2024-09-07 17:00:00+01:00,807,1977
14777,2024-09-07 18:00:00+01:00,625,1782
14778,2024-09-07 19:00:00+01:00,448,1697
14779,2024-09-07 20:00:00+01:00,325,1316
14780,2024-09-07 21:00:00+01:00,232,847
14781,2024-09-07 22:00:00+01:00,199,697
14782,2024-09-07 23:00:00+01:00,104,613
14783,2024-09-08 00:00:00+01:00,94,613
14784,2024-09-08 01:00:00+01:00,43,411
14785,2024-09-08 02:00:00+01:00,47,331
14786,2024-09-08 03:00:00+01:00,31,375
14787,2024-09-08 04:00:00+01:00,19,248
14788,2024-09-08 05:00:00+01:00,44,192
14789,2024-09-08 06:00:00+01:00,218,299
14790,2024-09-08 07:00:00+01:00,582,544
14791,2024-09-08 08:00:00+01:00,648,716
14792,2024-09-08 09:00:00+01:00,590,1060
14793,2024-09-08 10:00:00+01:00,609,1428
14794,2024-09-08 11:00:00+01:00,620,1758
14795,2024-09-08 12:00:00+01:00,696,2165
14796,2024-09-08 13:00:00+01:00,763,2285
14797,2024-09-08 14:00:00+01:00,677,2322
14798,2024-09-08 15:00:00+01:00,784,2313
14799,2024-09-08 16:00:00+01:00,839,2177
14800,2024-09-08 17:00:00+01:00,730,2176
14801,2024-09-08 18:00:00+01:00,567,1819
14802,2024-09-08 19:00:00+01:00,438,1451
14803,2024-09-08 20:00:00+01:00,431,1181
14804,2024-09-08 21:00:00+01:00,303,848
14805,2024-09-08 22:00:00+01:00,256,588
14806,2024-09-08 23:00:00+01:00,153,418
14807,2024-09-09 00:00:00+01:00,85,281
14808,2024-09-09 01:00:00+01:00,59,136
14809,2024-09-09 02:00:00+01:00,56,186
14810,2024-09-09 03:00:00+01:00,38,215
14811,2024-09-09 04:00:00+01:00,29,287
14812,2024-09-09 05:00:00+01:00,85,397
14813,2024-09-09 06:00:00+01:00,184,1151
14814,2024-09-09 07:00:00+01:00,704,2556
14815,2024-09-09 08:00:00+01:00,884,2839
14816,2024-09-09 09:00:00+01:00,779,2171
14817,2024-09-09 10:00:00+01:00,584,2001
14818,2024-09-09 11:00:00+01:00,623,2147
14819,2024-09-09 12:00:00+01:00,680,2128
14820,2024-09-09 13:00:00+01:00,656,2257
14821,2024-09-09 14:00:00+01:00,682,2458
14822,2024-09-09 15:00:00+01:00,856,2691
14823,2024-09-09 16:00:00+01:00,965,2806
14824,2024-09-09 17:00:00+01:00,871,2731
14825,2024-09-09 18:00:00+01:00,652,2308
14826,2024-09-09 19:00:00+01:00,516,1835
14827,2024-09-09 20:00:00+01:00,447,1558
14828,2024-09-09 21:00:00+01:00,265,1529
14829,2024-09-09 22:00:00+01:00,207,1118
14830,2024-09-09 23:00:00+01:00,109,714
14831,2024-09-10 00:00:00+01:00,55,465
14832,2024-09-10 01:00:00+01:00,30,309
14833,2024-09-10 02:00:00+01:00,32,302
14834,2024-09-10 03:00:00+01:00,26,210
14835,2024-09-10 04:00:00+01:00,27,242
14836,2024-09-10 05:00:00+01:00,59,457
14837,2024-09-10 06:00:00+01:00,218,1202
14838,2024-09-10 07:00:00+01:00,757,2644
14839,2024-09-10 08:00:00+01:00,1092,2948
14840,2024-09-10 09:00:00+01:00,872,2508
14841,2024-09-10 10:00:00+01:00,618,2216
14842,2024-09-10 11:00:00+01:00,689,2132
14843,2024-09-10 12:00:00+01:00,727,2216
14844,2024-09-10 13:00:00+01:00,816,2075
14845,2024-09-10 14:00:00+01:00,703,2543
14846,2024-09-10 15:00:00+01:00,862,2708
14847,2024-09-10 16:00:00+01:00,953,2966
14848,2024-09-10 17:00:00+01:00,902,2809
14849,2024-09-10 18:00:00+01:00,769,2460
14850,2024-09-10 19:00:00+01:00,594,1952
14851,2024-09-10 20:00:00+01:00,450,1367
14852,2024-09-10 21:00:00+01:00,397,1658
14853,2024-09-10 22:00:00+01:00,237,1122
14854,2024-09-10 23:00:00+01:00,108,706
14855,2024-09-11 00:00:00+01:00,143,464
14856,2024-09-11 01:00:00+01:00,112,354
14857,2024-09-11 02:00:00+01:00,74,318
14858,2024-09-11 03:00:00+01:00,77,241
14859,2024-09-11 04:00:00+01:00,27,215
14860,2024-09-11 05:00:00+01:00,39,471
14861,2024-09-11 06:00:00+01:00,118,1192
14862,2024-09-11 07:00:00+01:00,185,2618
14863,2024-09-11 08:00:00+01:00,335,2871
14864,2024-09-11 09:00:00+01:00,556,2464
14865,2024-09-11 10:00:00+01:00,643,2226
14866,2024-09-11 11:00:00+01:00,767,2154
14867,2024-09-11 12:00:00+01:00,831,2357
14868,2024-09-11 13:00:00+01:00,805,2508
14869,2024-09-11 14:00:00+01:00,743,2643
14870,2024-09-11 15:00:00+01:00,684,2584
14871,2024-09-11 16:00:00+01:00,655,2949
14872,2024-09-11 17:00:00+01:00,620,2738
14873,2024-09-11 18:00:00+01:00,515,2525
14874,2024-09-11 19:00:00+01:00,513,2153
14875,2024-09-11 20:00:00+01:00,360,1657
14876,2024-09-11 21:00:00+01:00,246,1802
14877,2024-09-11 22:00:00+01:00,242,1251
14878,2024-09-11 23:00:00+01:00,202,735
14879,2024-09-12 00:00:00+01:00,59,446
14880,2024-09-12 01:00:00+01:00,53,316
14881,2024-09-12 02:00:00+01:00,44,257
14882,2024-09-12 03:00:00+01:00,16,359
14883,2024-09-12 04:00:00+01:00,30,229
14884,2024-09-12 05:00:00+01:00,63,403
14885,2024-09-12 06:00:00+01:00,207,1210
14886,2024-09-12 07:00:00+01:00,719,2545
14887,2024-09-12 08:00:00+01:00,1040,2864
14888,2024-09-12 09:00:00+01:00,845,2327
14889,2024-09-12 10:00:00+01:00,655,2156
14890,2024-09-12 11:00:00+01:00,677,2155
14891,2024-09-12 12:00:00+01:00,780,2243
14892,2024-09-12 13:00:00+01:00,794,2379
14893,2024-09-12 14:00:00+01:00,748,2517
14894,2024-09-12 15:00:00+01:00,1018,2612
14895,2024-09-12 16:00:00+01:00,967,2668
14896,2024-09-12 17:00:00+01:00,856,2692
14897,2024-09-12 18:00:00+01:00,629,2540
14898,2024-09-12 19:00:00+01:00,543,2131
14899,2024-09-12 20:00:00+01:00,406,1719
14900,2024-09-12 21:00:00+01:00,331,1941
14901,2024-09-12 22:00:00+01:00,183,1398
14902,2024-09-12 23:00:00+01:00,88,952
14903,2024-09-13 00:00:00+01:00,161,736
14904,2024-09-13 01:00:00+01:00,110,439
14905,2024-09-13 02:00:00+01:00,104,422
14906,2024-09-13 03:00:00+01:00,88,292
14907,2024-09-13 04:00:00+01:00,38,284
14908,2024-09-13 05:00:00+01:00,66,418
14909,2024-09-13 06:00:00+01:00,233,1057
14910,2024-09-13 07:00:00+01:00,677,2379
14911,2024-09-13 08:00:00+01:00,951,2906
14912,2024-09-13 09:00:00+01:00,677,2272
14913,2024-09-13 10:00:00+01:00,610,2105
14914,2024-09-13 11:00:00+01:00,660,2264
14915,2024-09-13 12:00:00+01:00,736,2448
14916,2024-09-13 13:00:00+01:00,791,2549
14917,2024-09-13 14:00:00+01:00,832,2637
14918,2024-09-13 15:00:00+01:00,1028,2799
14919,2024-09-13 16:00:00+01:00,863,2837
14920,2024-09-13 17:00:00+01:00,796,2754
14921,2024-09-13 18:00:00+01:00,651,2434
14922,2024-09-13 19:00:00+01:00,620,2129
14923,2024-09-13 20:00:00+01:00,419,1527
14924,2024-09-13 21:00:00+01:00,322,1187
14925,2024-09-13 22:00:00+01:00,272,984
14926,2024-09-13 23:00:00+01:00,197,681
14927,2024-09-14 00:00:00+01:00,125,515
14928,2024-09-14 01:00:00+01:00,126,349
14929,2024-09-14 02:00:00+01:00,107,353
14930,2024-09-14 03:00:00+01:00,58,244
14931,2024-09-14 04:00:00+01:00,24,249
14932,2024-09-14 05:00:00+01:00,29,240
14933,2024-09-14 06:00:00+01:00,100,435
14934,2024-09-14 07:00:00+01:00,192,838
14935,2024-09-14 08:00:00+01:00,338,1322
14936,2024-09-14 09:00:00+01:00,526,1888
14937,2024-09-14 10:00:00+01:00,608,2380
14938,2024-09-14 11:00:00+01:00,632,2462
14939,2024-09-14 12:00:00+01:00,747,2569
14940,2024-09-14 13:00:00+01:00,756,2588
14941,2024-09-14 14:00:00+01:00,659,2611
14942,2024-09-14 15:00:00+01:00,695,2402
14943,2024-09-14 16:00:00+01:00,640,2404
14944,2024-09-14 17:00:00+01:00,564,2169
14945,2024-09-14 18:00:00+01:00,521,2018
14946,2024-09-14 19:00:00+01:00,472,1713
14947,2024-09-14 20:00:00+01:00,360,1293
14948,2024-09-14 21:00:00+01:00,259,903
14949,2024-09-14 22:00:00+01:00,208,755
14950,2024-09-14 23:00:00+01:00,189,624
14951,2024-09-15 00:00:00+01:00,166,556
14952,2024-09-15 01:00:00+01:00,143,373
14953,2024-09-15 02:00:00+01:00,115,303
14954,2024-09-15 03:00:00+01:00,80,334
14955,2024-09-15 04:00:00+01:00,35,219
14956,2024-09-15 05:00:00+01:00,26,158
14957,2024-09-15 06:00:00+01:00,50,333
14958,2024-09-15 07:00:00+01:00,129,516
14959,2024-09-15 08:00:00+01:00,172,683
14960,2024-09-15 09:00:00+01:00,286,1027
14961,2024-09-15 10:00:00+01:00,368,1473
14962,2024-09-15 11:00:00+01:00,479,1704
14963,2024-09-15 12:00:00+01:00,588,2112
14964,2024-09-15 13:00:00+01:00,619,2368
14965,2024-09-15 14:00:00+01:00,622,2348
14966,2024-09-15 15:00:00+01:00,592,2281
14967,2024-09-15 16:00:00+01:00,611,2254
14968,2024-09-15 17:00:00+01:00,657,2072
14969,2024-09-15 18:00:00+01:00,569,1920
14970,2024-09-15 19:00:00+01:00,528,1611
14971,2024-09-15 20:00:00+01:00,413,1165
14972,2024-09-15 21:00:00+01:00,253,760
14973,2024-09-15 22:00:00+01:00,162,643
14974,2024-09-15 23:00:00+01:00,116,435
14975,2024-09-16 00:00:00+01:00,64,301
14976,2024-09-16 01:00:00+01:00,40,176
14977,2024-09-16 02:00:00+01:00,44,118
14978,2024-09-16 03:00:00+01:00,20,179
14979,2024-09-16 04:00:00+01:00,26,268
14980,2024-09-16 05:00:00+01:00,60,370
14981,2024-09-16 06:00:00+01:00,184,1110
14982,2024-09-16 07:00:00+01:00,733,2524
14983,2024-09-16 08:00:00+01:00,1106,2740
14984,2024-09-16 09:00:00+01:00,1022,2392
14985,2024-09-16 10:00:00+01:00,623,1948
14986,2024-09-16 11:00:00+01:00,647,2040
14987,2024-09-16 12:00:00+01:00,693,2061
14988,2024-09-16 13:00:00+01:00,729,2280
14989,2024-09-16 14:00:00+01:00,678,2275
14990,2024-09-16 15:00:00+01:00,872,2602
14991,2024-09-16 16:00:00+01:00,1016,2834
14992,2024-09-16 17:00:00+01:00,904,2731
14993,2024-09-16 18:00:00+01:00,695,2301
14994,2024-09-16 19:00:00+01:00,604,1882
14995,2024-09-16 20:00:00+01:00,457,1458
14996,2024-09-16 21:00:00+01:00,286,1672
14997,2024-09-16 22:00:00+01:00,198,1135
14998,2024-09-16 23:00:00+01:00,91,725
14999,2024-09-17 00:00:00+01:00,65,524
15000,2024-09-17 01:00:00+01:00,68,294
15001,2024-09-17 02:00:00+01:00,35,233
15002,2024-09-17 03:00:00+01:00,33,255
15003,2024-09-17 04:00:00+01:00,28,216
15004,2024-09-17 05:00:00+01:00,68,469
15005,2024-09-17 06:00:00+01:00,204,1232
15006,2024-09-17 07:00:00+01:00,736,2673
15007,2024-09-17 08:00:00+01:00,1078,2906
15008,2024-09-17 09:00:00+01:00,799,2358
15009,2024-09-17 10:00:00+01:00,651,2172
15010,2024-09-17 11:00:00+01:00,603,2035
15011,2024-09-17 12:00:00+01:00,691,2079
15012,2024-09-17 13:00:00+01:00,769,2267
15013,2024-09-17 14:00:00+01:00,711,2390
15014,2024-09-17 15:00:00+01:00,881,2631
15015,2024-09-17 16:00:00+01:00,935,2801
15016,2024-09-17 17:00:00+01:00,871,2872
15017,2024-09-17 18:00:00+01:00,669,2314
15018,2024-09-17 19:00:00+01:00,575,2031
15019,2024-09-17 20:00:00+01:00,454,1545
15020,2024-09-17 21:00:00+01:00,386,1849
15021,2024-09-17 22:00:00+01:00,239,1050
15022,2024-09-17 23:00:00+01:00,88,706
15023,2024-09-18 00:00:00+01:00,72,449
15024,2024-09-18 01:00:00+01:00,57,281
15025,2024-09-18 02:00:00+01:00,52,269
15026,2024-09-18 03:00:00+01:00,17,218
15027,2024-09-18 04:00:00+01:00,23,211
15028,2024-09-18 05:00:00+01:00,62,458
15029,2024-09-18 06:00:00+01:00,212,1218
15030,2024-09-18 07:00:00+01:00,724,2692
15031,2024-09-18 08:00:00+01:00,1097,2993
15032,2024-09-18 09:00:00+01:00,758,2480
15033,2024-09-18 10:00:00+01:00,637,2043
15034,2024-09-18 11:00:00+01:00,655,2046
15035,2024-09-18 12:00:00+01:00,723,2257
15036,2024-09-18 13:00:00+01:00,803,2539
15037,2024-09-18 14:00:00+01:00,743,2505
15038,2024-09-18 15:00:00+01:00,943,2630
15039,2024-09-18 16:00:00+01:00,1141,2833
15040,2024-09-18 17:00:00+01:00,924,2744
15041,2024-09-18 18:00:00+01:00,815,2470
15042,2024-09-18 19:00:00+01:00,567,2092
15043,2024-09-18 20:00:00+01:00,572,1617
15044,2024-09-18 21:00:00+01:00,396,1827
15045,2024-09-18 22:00:00+01:00,233,1200
15046,2024-09-18 23:00:00+01:00,109,814
15047,2024-09-19 00:00:00+01:00,84,451
15048,2024-09-19 01:00:00+01:00,32,363
15049,2024-09-19 02:00:00+01:00,54,221
15050,2024-09-19 03:00:00+01:00,22,173
15051,2024-09-19 04:00:00+01:00,26,232
15052,2024-09-19 05:00:00+01:00,55,459
15053,2024-09-19 06:00:00+01:00,213,1203
15054,2024-09-19 07:00:00+01:00,720,2714
15055,2024-09-19 08:00:00+01:00,1062,2910
15056,2024-09-19 09:00:00+01:00,722,2479
15057,2024-09-19 10:00:00+01:00,607,2167
15058,2024-09-19 11:00:00+01:00,617,2099
15059,2024-09-19 12:00:00+01:00,694,2318
15060,2024-09-19 13:00:00+01:00,721,2430
15061,2024-09-19 14:00:00+01:00,755,2566
15062,2024-09-19 15:00:00+01:00,876,2728
15063,2024-09-19 16:00:00+01:00,959,2765
15064,2024-09-19 17:00:00+01:00,845,2680
15065,2024-09-19 18:00:00+01:00,677,2535
15066,2024-09-19 19:00:00+01:00,616,2132
15067,2024-09-19 20:00:00+01:00,561,1801
15068,2024-09-19 21:00:00+01:00,408,2002
15069,2024-09-19 22:00:00+01:00,250,1349
15070,2024-09-19 23:00:00+01:00,148,935
15071,2024-09-20 00:00:00+01:00,121,714
15072,2024-09-20 01:00:00+01:00,112,490
15073,2024-09-20 02:00:00+01:00,109,375
15074,2024-09-20 03:00:00+01:00,53,300
15075,2024-09-20 04:00:00+01:00,30,318
15076,2024-09-20 05:00:00+01:00,57,456
15077,2024-09-20 06:00:00+01:00,199,1084
15078,2024-09-20 07:00:00+01:00,696,2397
15079,2024-09-20 08:00:00+01:00,997,2937
15080,2024-09-20 09:00:00+01:00,698,2223
15081,2024-09-20 10:00:00+01:00,630,2119
15082,2024-09-20 11:00:00+01:00,685,2263
15083,2024-09-20 12:00:00+01:00,754,2377
15084,2024-09-20 13:00:00+01:00,777,2375
15085,2024-09-20 14:00:00+01:00,797,2669
15086,2024-09-20 15:00:00+01:00,891,2768
15087,2024-09-20 16:00:00+01:00,912,2792
15088,2024-09-20 17:00:00+01:00,842,2604
15089,2024-09-20 18:00:00+01:00,664,2429
15090,2024-09-20 19:00:00+01:00,612,2175
15091,2024-09-20 20:00:00+01:00,470,1710
15092,2024-09-20 21:00:00+01:00,331,1313
15093,2024-09-20 22:00:00+01:00,274,920
15094,2024-09-20 23:00:00+01:00,173,609
15095,2024-09-21 00:00:00+01:00,113,520
15096,2024-09-21 01:00:00+01:00,108,361
15097,2024-09-21 02:00:00+01:00,92,230
15098,2024-09-21 03:00:00+01:00,77,260
15099,2024-09-21 04:00:00+01:00,23,212
15100,2024-09-21 05:00:00+01:00,24,226
15101,2024-09-21 06:00:00+01:00,86,515
15102,2024-09-21 07:00:00+01:00,212,871
15103,2024-09-21 08:00:00+01:00,378,1444
15104,2024-09-21 09:00:00+01:00,494,1867
15105,2024-09-21 10:00:00+01:00,586,2314
15106,2024-09-21 11:00:00+01:00,691,2458
15107,2024-09-21 12:00:00+01:00,700,2492
15108,2024-09-21 13:00:00+01:00,682,2590
15109,2024-09-21 14:00:00+01:00,620,2548
15110,2024-09-21 15:00:00+01:00,594,2356
15111,2024-09-21 16:00:00+01:00,679,2344
15112,2024-09-21 17:00:00+01:00,517,2092
15113,2024-09-21 18:00:00+01:00,446,1760
15114,2024-09-21 19:00:00+01:00,564,1681
15115,2024-09-21 20:00:00+01:00,378,1239
15116,2024-09-21 21:00:00+01:00,287,979
15117,2024-09-21 22:00:00+01:00,228,766
15118,2024-09-21 23:00:00+01:00,187,644
15119,2024-09-22 00:00:00+01:00,154,535
15120,2024-09-22 01:00:00+01:00,145,404
15121,2024-09-22 02:00:00+01:00,125,324
15122,2024-09-22 03:00:00+01:00,95,317
15123,2024-09-22 04:00:00+01:00,42,219
15124,2024-09-22 05:00:00+01:00,20,169
15125,2024-09-22 06:00:00+01:00,49,296
15126,2024-09-22 07:00:00+01:00,148,528
15127,2024-09-22 08:00:00+01:00,183,730
15128,2024-09-22 09:00:00+01:00,282,1046
15129,2024-09-22 10:00:00+01:00,414,1435
15130,2024-09-22 11:00:00+01:00,527,2100
15131,2024-09-22 12:00:00+01:00,579,2461
15132,2024-09-22 13:00:00+01:00,674,2227
15133,2024-09-22 14:00:00+01:00,596,2606
15134,2024-09-22 15:00:00+01:00,613,2362
15135,2024-09-22 16:00:00+01:00,583,2195
15136,2024-09-22 17:00:00+01:00,539,1962
15137,2024-09-22 18:00:00+01:00,479,1856
15138,2024-09-22 19:00:00+01:00,499,1568
15139,2024-09-22 20:00:00+01:00,373,1131
15140,2024-09-22 21:00:00+01:00,240,766
15141,2024-09-22 22:00:00+01:00,150,535
15142,2024-09-22 23:00:00+01:00,122,442
15143,2024-09-23 00:00:00+01:00,68,240
15144,2024-09-23 01:00:00+01:00,31,191
15145,2024-09-23 02:00:00+01:00,23,112
15146,2024-09-23 03:00:00+01:00,22,178
15147,2024-09-23 04:00:00+01:00,19,273
15148,2024-09-23 05:00:00+01:00,64,369
15149,2024-09-23 06:00:00+01:00,196,1095
15150,2024-09-23 07:00:00+01:00,706,2575
15151,2024-09-23 08:00:00+01:00,1092,3070
15152,2024-09-23 09:00:00+01:00,743,2418
15153,2024-09-23 10:00:00+01:00,590,1947
15154,2024-09-23 11:00:00+01:00,600,2033
15155,2024-09-23 12:00:00+01:00,678,2068
15156,2024-09-23 13:00:00+01:00,676,2270
15157,2024-09-23 14:00:00+01:00,649,2302
15158,2024-09-23 15:00:00+01:00,921,2686
15159,2024-09-23 16:00:00+01:00,1029,2766
15160,2024-09-23 17:00:00+01:00,918,2755
15161,2024-09-23 18:00:00+01:00,763,2260
15162,2024-09-23 19:00:00+01:00,556,1842
15163,2024-09-23 20:00:00+01:00,438,1361
15164,2024-09-23 21:00:00+01:00,335,1614
15165,2024-09-23 22:00:00+01:00,212,1050
15166,2024-09-23 23:00:00+01:00,80,749
15167,2024-09-24 00:00:00+01:00,47,397
15168,2024-09-24 01:00:00+01:00,21,195
15169,2024-09-24 02:00:00+01:00,25,110
15170,2024-09-24 03:00:00+01:00,22,157
15171,2024-09-24 04:00:00+01:00,22,223
15172,2024-09-24 05:00:00+01:00,65,455
15173,2024-09-24 06:00:00+01:00,221,1265
15174,2024-09-24 07:00:00+01:00,743,2641
15175,2024-09-24 08:00:00+01:00,1058,3004
15176,2024-09-24 09:00:00+01:00,866,2560
15177,2024-09-24 10:00:00+01:00,638,2098
15178,2024-09-24 11:00:00+01:00,656,2016
15179,2024-09-24 12:00:00+01:00,712,2123
15180,2024-09-24 13:00:00+01:00,759,2254
15181,2024-09-24 14:00:00+01:00,694,2335
15182,2024-09-24 15:00:00+01:00,918,2677
15183,2024-09-24 16:00:00+01:00,1101,2812
15184,2024-09-24 17:00:00+01:00,943,2873
15185,2024-09-24 18:00:00+01:00,707,2434
15186,2024-09-24 19:00:00+01:00,517,2020
15187,2024-09-24 20:00:00+01:00,456,1449
15188,2024-09-24 21:00:00+01:00,340,1551
15189,2024-09-24 22:00:00+01:00,183,1089
15190,2024-09-24 23:00:00+01:00,107,749
15191,2024-09-25 00:00:00+01:00,64,384
15192,2024-09-25 01:00:00+01:00,47,277
15193,2024-09-25 02:00:00+01:00,43,233
15194,2024-09-25 03:00:00+01:00,19,248
15195,2024-09-25 04:00:00+01:00,23,236
15196,2024-09-25 05:00:00+01:00,67,483
15197,2024-09-25 06:00:00+01:00,210,1318
15198,2024-09-25 07:00:00+01:00,721,2571
15199,2024-09-25 08:00:00+01:00,1027,2897
15200,2024-09-25 09:00:00+01:00,892,2464
15201,2024-09-25 10:00:00+01:00,651,2086
15202,2024-09-25 11:00:00+01:00,625,2075
15203,2024-09-25 12:00:00+01:00,724,2288
15204,2024-09-25 13:00:00+01:00,889,2589
15205,2024-09-25 14:00:00+01:00,721,2586
15206,2024-09-25 15:00:00+01:00,859,2645
15207,2024-09-25 16:00:00+01:00,879,2947
15208,2024-09-25 17:00:00+01:00,923,2853
15209,2024-09-25 18:00:00+01:00,718,2681
15210,2024-09-25 19:00:00+01:00,566,2085
15211,2024-09-25 20:00:00+01:00,485,1482
15212,2024-09-25 21:00:00+01:00,352,1030
15213,2024-09-25 22:00:00+01:00,232,730
15214,2024-09-25 23:00:00+01:00,124,489
15215,2024-09-26 00:00:00+01:00,65,252
15216,2024-09-26 01:00:00+01:00,34,156
15217,2024-09-26 02:00:00+01:00,35,128
15218,2024-09-26 03:00:00+01:00,28,162
15219,2024-09-26 04:00:00+01:00,23,230
15220,2024-09-26 05:00:00+01:00,68,443
15221,2024-09-26 06:00:00+01:00,210,1198
15222,2024-09-26 07:00:00+01:00,730,2673
15223,2024-09-26 08:00:00+01:00,1108,2942
15224,2024-09-26 09:00:00+01:00,775,2399
15225,2024-09-26 10:00:00+01:00,653,2105
15226,2024-09-26 11:00:00+01:00,653,2120
15227,2024-09-26 12:00:00+01:00,659,2284
15228,2024-09-26 13:00:00+01:00,702,2351
15229,2024-09-26 14:00:00+01:00,719,2523
15230,2024-09-26 15:00:00+01:00,896,2869
15231,2024-09-26 16:00:00+01:00,923,2825
15232,2024-09-26 17:00:00+01:00,896,2742
15233,2024-09-26 18:00:00+01:00,712,2515
15234,2024-09-26 19:00:00+01:00,572,2069
15235,2024-09-26 20:00:00+01:00,503,1506
15236,2024-09-26 21:00:00+01:00,353,1124
15237,2024-09-26 22:00:00+01:00,233,774
15238,2024-09-26 23:00:00+01:00,129,520
15239,2024-09-27 00:00:00+01:00,126,398
15240,2024-09-27 01:00:00+01:00,76,244
15241,2024-09-27 02:00:00+01:00,88,193
15242,2024-09-27 03:00:00+01:00,43,193
15243,2024-09-27 04:00:00+01:00,23,263
15244,2024-09-27 05:00:00+01:00,70,457
