,datetime,personal,heavy_goods
11397,2024-04-19 21:00:00+01:00,631,72
11398,2024-04-19 22:00:00+01:00,430,46
11399,2024-04-19 23:00:00+01:00,257,29
11400,2024-04-20 00:00:00+01:00,175,29
11401,2024-04-20 01:00:00+01:00,106,27
11402,2024-04-20 02:00:00+01:00,68,18
11403,2024-04-20 03:00:00+01:00,76,32
11404,2024-04-20 04:00:00+01:00,50,27
11405,2024-04-20 05:00:00+01:00,102,45
11406,2024-04-20 06:00:00+01:00,242,67
11407,2024-04-20 07:00:00+01:00,464,108
11408,2024-04-20 08:00:00+01:00,762,120
11409,2024-04-20 09:00:00+01:00,986,150
11410,2024-04-20 10:00:00+01:00,1268,143
11411,2024-04-20 11:00:00+01:00,1567,172
11412,2024-04-20 12:00:00+01:00,1604,146
11413,2024-04-20 13:00:00+01:00,1664,125
11414,2024-04-20 14:00:00+01:00,1499,147
11415,2024-04-20 15:00:00+01:00,1469,131
11416,2024-04-20 16:00:00+01:00,1453,131
11417,2024-04-20 17:00:00+01:00,1346,85
11418,2024-04-20 18:00:00+01:00,1176,96
11419,2024-04-20 19:00:00+01:00,965,71
11420,2024-04-20 20:00:00+01:00,720,51
11421,2024-04-20 21:00:00+01:00,473,39
11422,2024-04-20 22:00:00+01:00,367,28
11423,2024-04-20 23:00:00+01:00,332,18
11424,2024-04-21 00:00:00+01:00,210,23
11425,2024-04-21 01:00:00+01:00,142,18
11426,2024-04-21 02:00:00+01:00,94,15
11427,2024-04-21 03:00:00+01:00,63,8
11428,2024-04-21 04:00:00+01:00,71,7
11429,2024-04-21 05:00:00+01:00,90,16
11430,2024-04-21 06:00:00+01:00,172,22
11431,2024-04-21 07:00:00+01:00,255,27
11432,2024-04-21 08:00:00+01:00,445,41
11433,2024-04-21 09:00:00+01:00,677,53
11434,2024-04-21 10:00:00+01:00,944,77
11435,2024-04-21 11:00:00+01:00,1211,107
11436,2024-04-21 12:00:00+01:00,1479,105
11437,2024-04-21 13:00:00+01:00,1449,98
11438,2024-04-21 14:00:00+01:00,1324,88
11439,2024-04-21 15:00:00+01:00,1282,99
11440,2024-04-21 16:00:00+01:00,1299,89
11441,2024-04-21 17:00:00+01:00,1278,95
11442,2024-04-21 18:00:00+01:00,1245,56
11443,2024-04-21 19:00:00+01:00,1101,63
11444,2024-04-21 20:00:00+01:00,816,61
11445,2024-04-21 21:00:00+01:00,578,39
11446,2024-04-21 22:00:00+01:00,377,29
11447,2024-04-21 23:00:00+01:00,202,28
11448,2024-04-22 00:00:00+01:00,101,9
11449,2024-04-22 01:00:00+01:00,56,13
11450,2024-04-22 02:00:00+01:00,56,10
11451,2024-04-22 03:00:00+01:00,58,21
11452,2024-04-22 04:00:00+01:00,76,36
11453,2024-04-22 05:00:00+01:00,234,80
11454,2024-04-22 06:00:00+01:00,787,225
11455,2024-04-22 07:00:00+01:00,1611,398
11456,2024-04-22 08:00:00+01:00,1776,367
11457,2024-04-22 09:00:00+01:00,1131,322
11458,2024-04-22 10:00:00+01:00,951,265
11459,2024-04-22 11:00:00+01:00,943,252
11460,2024-04-22 12:00:00+01:00,1046,285
11461,2024-04-22 13:00:00+01:00,1124,281
11462,2024-04-22 14:00:00+01:00,1134,293
11463,2024-04-22 15:00:00+01:00,1359,343
11464,2024-04-22 16:00:00+01:00,1683,317
11465,2024-04-22 17:00:00+01:00,1791,247
11466,2024-04-22 18:00:00+01:00,1322,175
11467,2024-04-22 19:00:00+01:00,950,100
11468,2024-04-22 20:00:00+01:00,710,85
11469,2024-04-22 21:00:00+01:00,539,45
11470,2024-04-22 22:00:00+01:00,307,35
11471,2024-04-22 23:00:00+01:00,123,20
11472,2024-04-23 00:00:00+01:00,87,19
11473,2024-04-23 01:00:00+01:00,43,15
11474,2024-04-23 02:00:00+01:00,42,22
11475,2024-04-23 03:00:00+01:00,54,37
11476,2024-04-23 04:00:00+01:00,65,41
11477,2024-04-23 05:00:00+01:00,223,121
11478,2024-04-23 06:00:00+01:00,779,223
11479,2024-04-23 07:00:00+01:00,1698,401
11480,2024-04-23 08:00:00+01:00,1902,338
11481,2024-04-23 09:00:00+01:00,1277,355
11482,2024-04-23 10:00:00+01:00,937,264
11483,2024-04-23 11:00:00+01:00,945,303
11484,2024-04-23 12:00:00+01:00,1046,288
11485,2024-04-23 13:00:00+01:00,1091,272
11486,2024-04-23 14:00:00+01:00,1166,305
11487,2024-04-23 15:00:00+01:00,1505,323
11488,2024-04-23 16:00:00+01:00,1807,343
11489,2024-04-23 17:00:00+01:00,2025,280
11490,2024-04-23 18:00:00+01:00,1560,162
11491,2024-04-23 19:00:00+01:00,1032,114
11492,2024-04-23 20:00:00+01:00,761,93
11493,2024-04-23 21:00:00+01:00,529,48
11494,2024-04-23 22:00:00+01:00,331,29
11495,2024-04-23 23:00:00+01:00,212,28
11496,2024-04-24 00:00:00+01:00,63,22
11497,2024-04-24 01:00:00+01:00,52,13
11498,2024-04-24 02:00:00+01:00,39,20
11499,2024-04-24 03:00:00+01:00,52,32
11500,2024-04-24 04:00:00+01:00,61,48
11501,2024-04-24 05:00:00+01:00,231,116
11502,2024-04-24 06:00:00+01:00,771,258
11503,2024-04-24 07:00:00+01:00,1647,418
11504,2024-04-24 08:00:00+01:00,1859,354
11505,2024-04-24 09:00:00+01:00,1234,371
11506,2024-04-24 10:00:00+01:00,1023,316
11507,2024-04-24 11:00:00+01:00,952,274
11508,2024-04-24 12:00:00+01:00,1163,286
11509,2024-04-24 13:00:00+01:00,1288,294
11510,2024-04-24 14:00:00+01:00,1282,312
11511,2024-04-24 15:00:00+01:00,1366,328
11512,2024-04-24 16:00:00+01:00,1753,352
11513,2024-04-24 17:00:00+01:00,1865,283
11514,2024-04-24 18:00:00+01:00,1553,187
11515,2024-04-24 19:00:00+01:00,1036,130
11516,2024-04-24 20:00:00+01:00,804,75
11517,2024-04-24 21:00:00+01:00,596,66
11518,2024-04-24 22:00:00+01:00,336,42
11519,2024-04-24 23:00:00+01:00,183,44
11520,2024-04-25 00:00:00+01:00,94,20
11521,2024-04-25 01:00:00+01:00,44,16
11522,2024-04-25 02:00:00+01:00,53,17
11523,2024-04-25 03:00:00+01:00,52,33
11524,2024-04-25 04:00:00+01:00,86,55
11525,2024-04-25 05:00:00+01:00,221,106
11526,2024-04-25 06:00:00+01:00,778,266
11527,2024-04-25 07:00:00+01:00,1593,405
11528,2024-04-25 08:00:00+01:00,1910,356
11529,2024-04-25 09:00:00+01:00,1156,373
11530,2024-04-25 10:00:00+01:00,999,278
11531,2024-04-25 11:00:00+01:00,981,265
11532,2024-04-25 12:00:00+01:00,1074,288
11533,2024-04-25 13:00:00+01:00,1249,299
11534,2024-04-25 14:00:00+01:00,1201,278
11535,2024-04-25 15:00:00+01:00,1453,365
11536,2024-04-25 16:00:00+01:00,1656,345
11537,2024-04-25 17:00:00+01:00,1859,302
11538,2024-04-25 18:00:00+01:00,1496,175
11539,2024-04-25 19:00:00+01:00,947,114
11540,2024-04-25 20:00:00+01:00,783,93
11541,2024-04-25 21:00:00+01:00,587,52
11542,2024-04-25 22:00:00+01:00,369,25
11543,2024-04-25 23:00:00+01:00,203,33
11544,2024-04-26 00:00:00+01:00,110,18
11545,2024-04-26 01:00:00+01:00,53,22
11546,2024-04-26 02:00:00+01:00,65,12
11547,2024-04-26 03:00:00+01:00,57,38
11548,2024-04-26 04:00:00+01:00,66,46
11549,2024-04-26 05:00:00+01:00,189,88
11550,2024-04-26 06:00:00+01:00,742,244
11551,2024-04-26 07:00:00+01:00,1398,406
11552,2024-04-26 08:00:00+01:00,1786,371
11553,2024-04-26 09:00:00+01:00,1159,332
11554,2024-04-26 10:00:00+01:00,1071,305
11555,2024-04-26 11:00:00+01:00,1071,305
11556,2024-04-26 12:00:00+01:00,1188,272
11557,2024-04-26 13:00:00+01:00,1381,284
11558,2024-04-26 14:00:00+01:00,1501,309
11559,2024-04-26 15:00:00+01:00,1734,367
11560,2024-04-26 16:00:00+01:00,1754,295
11561,2024-04-26 17:00:00+01:00,1752,220
11562,2024-04-26 18:00:00+01:00,1615,164
11563,2024-04-26 19:00:00+01:00,1239,99
11564,2024-04-26 20:00:00+01:00,851,87
11565,2024-04-26 21:00:00+01:00,668,54
11566,2024-04-26 22:00:00+01:00,459,43
11567,2024-04-26 23:00:00+01:00,316,46
11568,2024-04-27 00:00:00+01:00,279,39
11569,2024-04-27 01:00:00+01:00,120,17
11570,2024-04-27 02:00:00+01:00,89,25
11571,2024-04-27 03:00:00+01:00,88,30
11572,2024-04-27 04:00:00+01:00,64,33
11573,2024-04-27 05:00:00+01:00,98,33
11574,2024-04-27 06:00:00+01:00,256,69
11575,2024-04-27 07:00:00+01:00,459,102
11576,2024-04-27 08:00:00+01:00,760,138
11577,2024-04-27 09:00:00+01:00,991,142
11578,2024-04-27 10:00:00+01:00,1282,168
11579,2024-04-27 11:00:00+01:00,1429,151
11580,2024-04-27 12:00:00+01:00,1592,188
11581,2024-04-27 13:00:00+01:00,1673,137
11582,2024-04-27 14:00:00+01:00,1555,141
11583,2024-04-27 15:00:00+01:00,1444,156
11584,2024-04-27 16:00:00+01:00,1381,120
11585,2024-04-27 17:00:00+01:00,1393,98
11586,2024-04-27 18:00:00+01:00,1304,72
11587,2024-04-27 19:00:00+01:00,995,70
11588,2024-04-27 20:00:00+01:00,744,66
11589,2024-04-27 21:00:00+01:00,531,58
11590,2024-04-27 22:00:00+01:00,407,37
11591,2024-04-27 23:00:00+01:00,303,32
11592,2024-04-28 00:00:00+01:00,242,19
11593,2024-04-28 01:00:00+01:00,154,17
11594,2024-04-28 02:00:00+01:00,92,17
11595,2024-04-28 03:00:00+01:00,83,10
11596,2024-04-28 04:00:00+01:00,59,14
11597,2024-04-28 05:00:00+01:00,94,13
11598,2024-04-28 06:00:00+01:00,161,20
11599,2024-04-28 07:00:00+01:00,268,26
11600,2024-04-28 08:00:00+01:00,452,45
11601,2024-04-28 09:00:00+01:00,793,74
11602,2024-04-28 10:00:00+01:00,1260,95
11603,2024-04-28 11:00:00+01:00,1818,80
11604,2024-04-28 12:00:00+01:00,1829,127
11605,2024-04-28 13:00:00+01:00,1361,95
11606,2024-04-28 14:00:00+01:00,1277,91
11607,2024-04-28 15:00:00+01:00,1377,89
11608,2024-04-28 16:00:00+01:00,1664,104
11609,2024-04-28 17:00:00+01:00,1671,106
11610,2024-04-28 18:00:00+01:00,1447,98
11611,2024-04-28 19:00:00+01:00,1040,63
11612,2024-04-28 20:00:00+01:00,816,63
11613,2024-04-28 21:00:00+01:00,460,45
11614,2024-04-28 22:00:00+01:00,293,23
11615,2024-04-28 23:00:00+01:00,201,22
11616,2024-04-29 00:00:00+01:00,120,9
11617,2024-04-29 01:00:00+01:00,50,9
11618,2024-04-29 02:00:00+01:00,50,12
11619,2024-04-29 03:00:00+01:00,44,27
11620,2024-04-29 04:00:00+01:00,82,39
11621,2024-04-29 05:00:00+01:00,204,81
11622,2024-04-29 06:00:00+01:00,788,213
11623,2024-04-29 07:00:00+01:00,1602,374
11624,2024-04-29 08:00:00+01:00,1799,344
11625,2024-04-29 09:00:00+01:00,1140,307
11626,2024-04-29 10:00:00+01:00,924,292
11627,2024-04-29 11:00:00+01:00,876,288
11628,2024-04-29 12:00:00+01:00,1049,281
11629,2024-04-29 13:00:00+01:00,1127,272
11630,2024-04-29 14:00:00+01:00,1140,286
11631,2024-04-29 15:00:00+01:00,1392,324
11632,2024-04-29 16:00:00+01:00,1666,329
11633,2024-04-29 17:00:00+01:00,1702,317
11634,2024-04-29 18:00:00+01:00,1404,178
11635,2024-04-29 19:00:00+01:00,1010,121
11636,2024-04-29 20:00:00+01:00,690,77
11637,2024-04-29 21:00:00+01:00,487,54
11638,2024-04-29 22:00:00+01:00,306,31
11639,2024-04-29 23:00:00+01:00,150,27
11640,2024-04-30 00:00:00+01:00,86,19
11641,2024-04-30 01:00:00+01:00,47,16
11642,2024-04-30 02:00:00+01:00,43,28
11643,2024-04-30 03:00:00+01:00,44,28
11644,2024-04-30 04:00:00+01:00,65,44
11645,2024-04-30 05:00:00+01:00,210,112
11646,2024-04-30 06:00:00+01:00,845,249
11647,2024-04-30 07:00:00+01:00,1651,417
11648,2024-04-30 08:00:00+01:00,1852,363
11649,2024-04-30 09:00:00+01:00,1231,357
11650,2024-04-30 10:00:00+01:00,941,322
11651,2024-04-30 11:00:00+01:00,917,296
11652,2024-04-30 12:00:00+01:00,998,308
11653,2024-04-30 13:00:00+01:00,1044,263
11654,2024-04-30 14:00:00+01:00,1111,290
11655,2024-04-30 15:00:00+01:00,1424,343
11656,2024-04-30 16:00:00+01:00,1731,339
11657,2024-04-30 17:00:00+01:00,1906,286
11658,2024-04-30 18:00:00+01:00,1499,170
11659,2024-04-30 19:00:00+01:00,1009,125
11660,2024-04-30 20:00:00+01:00,696,86
11661,2024-04-30 21:00:00+01:00,497,59
11662,2024-04-30 22:00:00+01:00,319,48
11663,2024-04-30 23:00:00+01:00,172,25
11664,2024-05-01 00:00:00+01:00,99,18
11665,2024-05-01 01:00:00+01:00,38,26
11666,2024-05-01 02:00:00+01:00,59,27
11667,2024-05-01 03:00:00+01:00,50,31
11668,2024-05-01 04:00:00+01:00,58,57
11669,2024-05-01 05:00:00+01:00,220,112
11670,2024-05-01 06:00:00+01:00,806,249
11671,2024-05-01 07:00:00+01:00,1652,394
11672,2024-05-01 08:00:00+01:00,1860,342
11673,2024-05-01 09:00:00+01:00,1255,361
11674,2024-05-01 10:00:00+01:00,954,306
11675,2024-05-01 11:00:00+01:00,990,289
11676,2024-05-01 12:00:00+01:00,1169,283
11677,2024-05-01 13:00:00+01:00,1261,268
11678,2024-05-01 14:00:00+01:00,1287,282
11679,2024-05-01 15:00:00+01:00,1376,328
11680,2024-05-01 16:00:00+01:00,1674,297
11681,2024-05-01 17:00:00+01:00,1875,277
11682,2024-05-01 18:00:00+01:00,1577,211
11683,2024-05-01 19:00:00+01:00,1068,108
11684,2024-05-01 20:00:00+01:00,786,86
11685,2024-05-01 21:00:00+01:00,547,65
11686,2024-05-01 22:00:00+01:00,360,48
11687,2024-05-01 23:00:00+01:00,207,27
11688,2024-05-02 00:00:00+01:00,82,23
11689,2024-05-02 01:00:00+01:00,43,21
11690,2024-05-02 02:00:00+01:00,35,25
11691,2024-05-02 03:00:00+01:00,61,33
11692,2024-05-02 04:00:00+01:00,66,61
11693,2024-05-02 05:00:00+01:00,192,110
11694,2024-05-02 06:00:00+01:00,751,254
11695,2024-05-02 07:00:00+01:00,1539,422
11696,2024-05-02 08:00:00+01:00,1798,338
11697,2024-05-02 09:00:00+01:00,1168,351
11698,2024-05-02 10:00:00+01:00,948,287
11699,2024-05-02 11:00:00+01:00,963,288
11700,2024-05-02 12:00:00+01:00,1112,272
11701,2024-05-02 13:00:00+01:00,1058,283
11702,2024-05-02 14:00:00+01:00,1185,300
11703,2024-05-02 15:00:00+01:00,1373,336
11704,2024-05-02 16:00:00+01:00,1654,349
11705,2024-05-02 17:00:00+01:00,1887,246
11706,2024-05-02 18:00:00+01:00,1503,165
11707,2024-05-02 19:00:00+01:00,1032,116
11708,2024-05-02 20:00:00+01:00,772,76
11709,2024-05-02 21:00:00+01:00,585,52
11710,2024-05-02 22:00:00+01:00,351,45
11711,2024-05-02 23:00:00+01:00,234,26
11712,2024-05-03 00:00:00+01:00,88,14
11713,2024-05-03 01:00:00+01:00,53,15
11714,2024-05-03 02:00:00+01:00,43,29
11715,2024-05-03 03:00:00+01:00,56,26
11716,2024-05-03 04:00:00+01:00,60,44
11717,2024-05-03 05:00:00+01:00,193,99
11718,2024-05-03 06:00:00+01:00,696,248
11719,2024-05-03 07:00:00+01:00,1338,406
11720,2024-05-03 08:00:00+01:00,1556,353
11721,2024-05-03 09:00:00+01:00,1099,351
11722,2024-05-03 10:00:00+01:00,1108,265
11723,2024-05-03 11:00:00+01:00,1124,279
11724,2024-05-03 12:00:00+01:00,1224,291
11725,2024-05-03 13:00:00+01:00,1344,285
11726,2024-05-03 14:00:00+01:00,1520,295
11727,2024-05-03 15:00:00+01:00,1758,366
11728,2024-05-03 16:00:00+01:00,1725,296
11729,2024-05-03 17:00:00+01:00,1659,227
11730,2024-05-03 18:00:00+01:00,1410,127
11731,2024-05-03 19:00:00+01:00,1100,123
11732,2024-05-03 20:00:00+01:00,823,69
11733,2024-05-03 21:00:00+01:00,592,50
11734,2024-05-03 22:00:00+01:00,374,55
11735,2024-05-03 23:00:00+01:00,265,39
11736,2024-05-04 00:00:00+01:00,168,26
11737,2024-05-04 01:00:00+01:00,126,18
11738,2024-05-04 02:00:00+01:00,73,29
11739,2024-05-04 03:00:00+01:00,85,27
11740,2024-05-04 04:00:00+01:00,75,34
11741,2024-05-04 05:00:00+01:00,78,45
11742,2024-05-04 06:00:00+01:00,219,64
11743,2024-05-04 07:00:00+01:00,384,110
11744,2024-05-04 08:00:00+01:00,667,116
11745,2024-05-04 09:00:00+01:00,975,125
11746,2024-05-04 10:00:00+01:00,1222,172
11747,2024-05-04 11:00:00+01:00,1283,169
11748,2024-05-04 12:00:00+01:00,1625,168
11749,2024-05-04 13:00:00+01:00,1558,132
11750,2024-05-04 14:00:00+01:00,1445,123
11751,2024-05-04 15:00:00+01:00,1368,122
11752,2024-05-04 16:00:00+01:00,1282,115
11753,2024-05-04 17:00:00+01:00,1287,106
11754,2024-05-04 18:00:00+01:00,1174,87
11755,2024-05-04 19:00:00+01:00,877,71
11756,2024-05-04 20:00:00+01:00,640,49
11757,2024-05-04 21:00:00+01:00,507,39
11758,2024-05-04 22:00:00+01:00,371,37
11759,2024-05-04 23:00:00+01:00,296,11
11760,2024-05-05 00:00:00+01:00,172,21
11761,2024-05-05 01:00:00+01:00,135,15
11762,2024-05-05 02:00:00+01:00,97,10
11763,2024-05-05 03:00:00+01:00,103,15
11764,2024-05-05 04:00:00+01:00,50,17
11765,2024-05-05 05:00:00+01:00,95,11
11766,2024-05-05 06:00:00+01:00,168,16
11767,2024-05-05 07:00:00+01:00,279,29
11768,2024-05-05 08:00:00+01:00,405,38
11769,2024-05-05 09:00:00+01:00,577,62
11770,2024-05-05 10:00:00+01:00,746,57
11771,2024-05-05 11:00:00+01:00,1115,76
11772,2024-05-05 12:00:00+01:00,1327,91
11773,2024-05-05 13:00:00+01:00,1272,100
11774,2024-05-05 14:00:00+01:00,1323,86
11775,2024-05-05 15:00:00+01:00,1269,64
11776,2024-05-05 16:00:00+01:00,1245,72
11777,2024-05-05 17:00:00+01:00,1182,102
11778,2024-05-05 18:00:00+01:00,1061,74
11779,2024-05-05 19:00:00+01:00,842,66
11780,2024-05-05 20:00:00+01:00,711,43
11781,2024-05-05 21:00:00+01:00,466,41
11782,2024-05-05 22:00:00+01:00,326,31
11783,2024-05-05 23:00:00+01:00,214,19
11784,2024-05-06 00:00:00+01:00,216,22
11785,2024-05-06 01:00:00+01:00,118,21
11786,2024-05-06 02:00:00+01:00,79,14
11787,2024-05-06 03:00:00+01:00,93,25
11788,2024-05-06 04:00:00+01:00,53,21
11789,2024-05-06 05:00:00+01:00,95,27
11790,2024-05-06 06:00:00+01:00,189,37
11791,2024-05-06 07:00:00+01:00,302,59
11792,2024-05-06 08:00:00+01:00,382,82
11793,2024-05-06 09:00:00+01:00,639,89
11794,2024-05-06 10:00:00+01:00,980,96
11795,2024-05-06 11:00:00+01:00,1310,132
11796,2024-05-06 12:00:00+01:00,1467,116
11797,2024-05-06 13:00:00+01:00,1602,138
11798,2024-05-06 14:00:00+01:00,1483,118
11799,2024-05-06 15:00:00+01:00,1464,110
11800,2024-05-06 16:00:00+01:00,1468,122
11801,2024-05-06 17:00:00+01:00,1385,91
11802,2024-05-06 18:00:00+01:00,1290,105
11803,2024-05-06 19:00:00+01:00,1086,66
11804,2024-05-06 20:00:00+01:00,783,60
11805,2024-05-06 21:00:00+01:00,511,46
11806,2024-05-06 22:00:00+01:00,293,29
11807,2024-05-06 23:00:00+01:00,160,22
11808,2024-05-07 00:00:00+01:00,77,13
11809,2024-05-07 01:00:00+01:00,47,16
11810,2024-05-07 02:00:00+01:00,42,16
11811,2024-05-07 03:00:00+01:00,54,22
11812,2024-05-07 04:00:00+01:00,79,38
11813,2024-05-07 05:00:00+01:00,215,107
11814,2024-05-07 06:00:00+01:00,837,229
11815,2024-05-07 07:00:00+01:00,1518,400
11816,2024-05-07 08:00:00+01:00,1654,360
11817,2024-05-07 09:00:00+01:00,1084,319
11818,2024-05-07 10:00:00+01:00,969,317
11819,2024-05-07 11:00:00+01:00,998,249
11820,2024-05-07 12:00:00+01:00,1037,284
11821,2024-05-07 13:00:00+01:00,1178,259
11822,2024-05-07 14:00:00+01:00,1189,268
11823,2024-05-07 15:00:00+01:00,1328,349
11824,2024-05-07 16:00:00+01:00,1727,304
11825,2024-05-07 17:00:00+01:00,1919,286
11826,2024-05-07 18:00:00+01:00,1469,196
11827,2024-05-07 19:00:00+01:00,1002,96
11828,2024-05-07 20:00:00+01:00,729,69
11829,2024-05-07 21:00:00+01:00,575,58
11830,2024-05-07 22:00:00+01:00,334,44
11831,2024-05-07 23:00:00+01:00,173,33
11832,2024-05-08 00:00:00+01:00,99,23
11833,2024-05-08 01:00:00+01:00,30,14
11834,2024-05-08 02:00:00+01:00,47,20
11835,2024-05-08 03:00:00+01:00,49,34
11836,2024-05-08 04:00:00+01:00,71,45
11837,2024-05-08 05:00:00+01:00,215,107
11838,2024-05-08 06:00:00+01:00,805,269
11839,2024-05-08 07:00:00+01:00,1593,386
11840,2024-05-08 08:00:00+01:00,1853,346
11841,2024-05-08 09:00:00+01:00,1187,357
11842,2024-05-08 10:00:00+01:00,946,330
11843,2024-05-08 11:00:00+01:00,1021,256
11844,2024-05-08 12:00:00+01:00,1229,279
11845,2024-05-08 13:00:00+01:00,1237,259
11846,2024-05-08 14:00:00+01:00,1228,279
11847,2024-05-08 15:00:00+01:00,1306,324
11848,2024-05-08 16:00:00+01:00,1618,348
11849,2024-05-08 17:00:00+01:00,1855,296
11850,2024-05-08 18:00:00+01:00,1579,188
11851,2024-05-08 19:00:00+01:00,1054,116
11852,2024-05-08 20:00:00+01:00,773,72
11853,2024-05-08 21:00:00+01:00,604,61
11854,2024-05-08 22:00:00+01:00,386,46
11855,2024-05-08 23:00:00+01:00,178,32
11856,2024-05-09 00:00:00+01:00,92,25
11857,2024-05-09 01:00:00+01:00,51,18
11858,2024-05-09 02:00:00+01:00,44,20
11859,2024-05-09 03:00:00+01:00,66,29
11860,2024-05-09 04:00:00+01:00,70,68
11861,2024-05-09 05:00:00+01:00,217,106
11862,2024-05-09 06:00:00+01:00,789,276
11863,2024-05-09 07:00:00+01:00,1594,415
11864,2024-05-09 08:00:00+01:00,1799,355
11865,2024-05-09 09:00:00+01:00,1149,362
11866,2024-05-09 10:00:00+01:00,984,317
11867,2024-05-09 11:00:00+01:00,1010,285
11868,2024-05-09 12:00:00+01:00,1103,299
11869,2024-05-09 13:00:00+01:00,1190,287
11870,2024-05-09 14:00:00+01:00,1223,285
11871,2024-05-09 15:00:00+01:00,1389,338
11872,2024-05-09 16:00:00+01:00,1686,329
11873,2024-05-09 17:00:00+01:00,1885,298
11874,2024-05-09 18:00:00+01:00,1555,206
11875,2024-05-09 19:00:00+01:00,1063,121
11876,2024-05-09 20:00:00+01:00,858,86
11877,2024-05-09 21:00:00+01:00,635,80
11878,2024-05-09 22:00:00+01:00,396,38
11879,2024-05-09 23:00:00+01:00,228,31
11880,2024-05-10 00:00:00+01:00,112,23
11881,2024-05-10 01:00:00+01:00,83,22
11882,2024-05-10 02:00:00+01:00,61,23
11883,2024-05-10 03:00:00+01:00,66,34
11884,2024-05-10 04:00:00+01:00,74,50
11885,2024-05-10 05:00:00+01:00,208,109
11886,2024-05-10 06:00:00+01:00,707,269
11887,2024-05-10 07:00:00+01:00,1432,397
11888,2024-05-10 08:00:00+01:00,1642,344
11889,2024-05-10 09:00:00+01:00,1162,355
11890,2024-05-10 10:00:00+01:00,1064,271
11891,2024-05-10 11:00:00+01:00,1124,261
11892,2024-05-10 12:00:00+01:00,1215,281
11893,2024-05-10 13:00:00+01:00,1406,310
11894,2024-05-10 14:00:00+01:00,1455,309
11895,2024-05-10 15:00:00+01:00,1623,331
11896,2024-05-10 16:00:00+01:00,1703,292
11897,2024-05-10 17:00:00+01:00,1682,216
11898,2024-05-10 18:00:00+01:00,1505,149
11899,2024-05-10 19:00:00+01:00,1094,91
11900,2024-05-10 20:00:00+01:00,873,91
11901,2024-05-10 21:00:00+01:00,718,64
11902,2024-05-10 22:00:00+01:00,427,40
11903,2024-05-10 23:00:00+01:00,312,34
11904,2024-05-11 00:00:00+01:00,208,40
11905,2024-05-11 01:00:00+01:00,101,24
11906,2024-05-11 02:00:00+01:00,93,21
11907,2024-05-11 03:00:00+01:00,127,36
11908,2024-05-11 04:00:00+01:00,91,35
11909,2024-05-11 05:00:00+01:00,135,48
11910,2024-05-11 06:00:00+01:00,272,98
11911,2024-05-11 07:00:00+01:00,448,114
11912,2024-05-11 08:00:00+01:00,772,127
11913,2024-05-11 09:00:00+01:00,1077,160
11914,2024-05-11 10:00:00+01:00,1191,145
11915,2024-05-11 11:00:00+01:00,1412,138
11916,2024-05-11 12:00:00+01:00,1505,158
11917,2024-05-11 13:00:00+01:00,1692,168
11918,2024-05-11 14:00:00+01:00,1657,144
11919,2024-05-11 15:00:00+01:00,1732,138
11920,2024-05-11 16:00:00+01:00,1645,142
11921,2024-05-11 17:00:00+01:00,1431,113
11922,2024-05-11 18:00:00+01:00,1092,90
11923,2024-05-11 19:00:00+01:00,859,82
11924,2024-05-11 20:00:00+01:00,673,32
11925,2024-05-11 21:00:00+01:00,1197,86
11926,2024-05-11 22:00:00+01:00,1152,72
11927,2024-05-11 23:00:00+01:00,444,26
11928,2024-05-12 00:00:00+01:00,292,18
11929,2024-05-12 01:00:00+01:00,150,23
11930,2024-05-12 02:00:00+01:00,121,14
11931,2024-05-12 03:00:00+01:00,90,11
11932,2024-05-12 04:00:00+01:00,71,6
11933,2024-05-12 05:00:00+01:00,94,15
11934,2024-05-12 06:00:00+01:00,155,13
11935,2024-05-12 07:00:00+01:00,272,27
11936,2024-05-12 08:00:00+01:00,412,41
11937,2024-05-12 09:00:00+01:00,727,51
11938,2024-05-12 10:00:00+01:00,842,37
11939,2024-05-12 11:00:00+01:00,1205,86
11940,2024-05-12 12:00:00+01:00,1299,99
11941,2024-05-12 13:00:00+01:00,1540,92
11942,2024-05-12 14:00:00+01:00,1608,88
11943,2024-05-12 15:00:00+01:00,1488,74
11944,2024-05-12 16:00:00+01:00,1392,84
11945,2024-05-12 17:00:00+01:00,1260,88
11946,2024-05-12 18:00:00+01:00,1148,59
11947,2024-05-12 19:00:00+01:00,944,67
11948,2024-05-12 20:00:00+01:00,750,51
11949,2024-05-12 21:00:00+01:00,532,34
11950,2024-05-12 22:00:00+01:00,311,26
11951,2024-05-12 23:00:00+01:00,188,17
11952,2024-05-13 00:00:00+01:00,120,20
11953,2024-05-13 01:00:00+01:00,59,14
11954,2024-05-13 02:00:00+01:00,51,12
11955,2024-05-13 03:00:00+01:00,46,20
11956,2024-05-13 04:00:00+01:00,78,34
11957,2024-05-13 05:00:00+01:00,223,90
11958,2024-05-13 06:00:00+01:00,772,238
11959,2024-05-13 07:00:00+01:00,1488,389
11960,2024-05-13 08:00:00+01:00,1770,332
11961,2024-05-13 09:00:00+01:00,1096,357
11962,2024-05-13 10:00:00+01:00,887,302
11963,2024-05-13 11:00:00+01:00,955,291
11964,2024-05-13 12:00:00+01:00,1043,272
11965,2024-05-13 13:00:00+01:00,1098,250
11966,2024-05-13 14:00:00+01:00,1134,268
11967,2024-05-13 15:00:00+01:00,1416,350
11968,2024-05-13 16:00:00+01:00,1601,331
